date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:17:49	31000/31000	---M--	200	added ('OK')	text/css	etag:%227918-578a9a6519642;578be1a87eaf6%22	http://localhost/klajdi/click/wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.min.css?ver=4.7.0	C:/My%20Web%20Sites/click/localhost/klajdi/click/wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.min1849.css	(from http://localhost/klajdi/click/)
22:17:50	3664/3664	---M--	200	added ('OK')	text/css	etag:%22e50-578a68c10165a;578be1a87eaf6%22	http://localhost/klajdi/click/wp-content/themes/spicepress/css/media-responsive.css?ver=4.9.8	C:/My%20Web%20Sites/click/localhost/klajdi/click/wp-content/themes/spicepress/css/media-responsive5010.css	(from http://localhost/klajdi/click/)
22:17:50	4438/4438	---M--	200	added ('OK')	text/css	etag:%221156-578a68c101e29;578be1a87eaf6%22	http://localhost/klajdi/click/wp-content/themes/spicepress/css/owl.carousel.css?ver=4.9.8	C:/My%20Web%20Sites/click/localhost/klajdi/click/wp-content/themes/spicepress/css/owl.carousel5010.css	(from http://localhost/klajdi/click/)
22:17:50	10902/10902	---M--	200	added ('OK')	text/css	etag:%222a96-578a9a64f8ccd;578be1a87eaf6%22	http://localhost/klajdi/click/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=3.8.0	C:/My%20Web%20Sites/click/localhost/klajdi/click/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min9e95.css	(from http://localhost/klajdi/click/)
22:17:51	18468/18468	---M--	200	added ('OK')	text/css	etag:%224824-578a9a64be913;578be1a87eaf6%22	http://localhost/klajdi/click/wp-content/plugins/elementor/assets/lib/animations/animations.min.css?ver=2.2.5	C:/My%20Web%20Sites/click/localhost/klajdi/click/wp-content/plugins/elementor/assets/lib/animations/animations.min5bf8.css	(from http://localhost/klajdi/click/)
22:17:51	86107/86107	---M--	200	added ('OK')	text/css	etag:%221505b-578a9a646deb8;578be1a87eaf6%22	http://localhost/klajdi/click/wp-content/plugins/elementor/assets/css/frontend.min.css?ver=2.2.5	C:/My%20Web%20Sites/click/localhost/klajdi/click/wp-content/plugins/elementor/assets/css/frontend.min5bf8.css	(from http://localhost/klajdi/click/)
22:17:53	4677/4677	---M--	200	added ('OK')	text/css	etag:%221245-578c09fb2c090;578be1a87eaf6%22	http://localhost/klajdi/click/wp-content/uploads/sites/7/elementor/css/global.css?ver=1540143591	C:/My%20Web%20Sites/click/localhost/klajdi/click/wp-content/uploads/sites/7/elementor/css/globalfa61.css	(from http://localhost/klajdi/click/)
22:17:53	105876/105876	---M--	200	added ('OK')	text/css	etag:%2219d94-578a68c2579da;578be1a87eaf6%22	http://localhost/klajdi/click/wp-content/themes/spicepress/style.css?ver=4.9.8	C:/My%20Web%20Sites/click/localhost/klajdi/click/wp-content/themes/spicepress/style5010.css	(from http://localhost/klajdi/click/)
22:17:55	8505/8505	---M--	200	added ('OK')	text/css	etag:%222139-578a68b8a536d;578be1a87eaf6%22	http://localhost/klajdi/click/wp-content/themes/certify/css/theme-menu.css?ver=4.9.8	C:/My%20Web%20Sites/click/localhost/klajdi/click/wp-content/themes/certify/css/theme-menu5010.css	(from http://localhost/klajdi/click/)
22:17:55	269/269	---M--	200	added ('OK')	text/css	etag:%2210d-578a68b8a20ab;578be1a87eaf6%22	http://localhost/klajdi/click/wp-content/themes/certify/css/default.css?ver=4.9.8	C:/My%20Web%20Sites/click/localhost/klajdi/click/wp-content/themes/certify/css/default5010.css	(from http://localhost/klajdi/click/)
22:17:55	3664/3664	---M--	200	added ('OK')	text/css	etag:%22e50-578a68b8a3c08;578be1a87eaf6%22	http://localhost/klajdi/click/wp-content/themes/certify/css/media-responsive.css?ver=4.9.8	C:/My%20Web%20Sites/click/localhost/klajdi/click/wp-content/themes/certify/css/media-responsive5010.css	(from http://localhost/klajdi/click/)
22:17:57	414/414	---M--	200	added ('OK')	application/javascript	etag:%2219e-578a68c20e698;578be1a87eaf6%22	http://localhost/klajdi/click/wp-content/themes/spicepress/js/menu/menu.js?ver=4.9.8	C:/My%20Web%20Sites/click/localhost/klajdi/click/wp-content/themes/spicepress/js/menu/menu5010.js	(from http://localhost/klajdi/click/)
22:17:57	407/407	---M--	200	added ('OK')	application/javascript	etag:%22197-578a68c212128;578be1a87eaf6%22	http://localhost/klajdi/click/wp-content/themes/spicepress/js/page-scroll.js?ver=4.9.8	C:/My%20Web%20Sites/click/localhost/klajdi/click/wp-content/themes/spicepress/js/page-scroll5010.js	(from http://localhost/klajdi/click/)
22:17:57	545/545	---M--	200	added ('OK')	application/javascript	etag:%22221-578a68b8f782e;578be1a87eaf6%22	http://localhost/klajdi/click/wp-content/themes/certify/js/menu/menu.js?ver=4.9.8	C:/My%20Web%20Sites/click/localhost/klajdi/click/wp-content/themes/certify/js/menu/menu5010.js	(from http://localhost/klajdi/click/)
22:17:58	10056/10056	---M--	200	added ('OK')	application/javascript	etag:%222748-5333ff613c400;578be1a87eaf6%22	http://localhost/klajdi/click/wp-includes/js/jquery/jquery-migrate.min.js?ver=1.4.1	C:/My%20Web%20Sites/click/localhost/klajdi/click/wp-includes/js/jquery/jquery-migrate.min330a.js	(from http://localhost/klajdi/click/)
22:17:58	866/866	---M--	200	added ('OK')	text/xml	date:Mon,%2022%20Oct%202018%2020:17:57%20GMT	http://localhost/klajdi/click/xmlrpc.php?rsd	C:/My%20Web%20Sites/click/localhost/klajdi/click/xmlrpc0db0.php	(from http://localhost/klajdi/click/)
22:17:58	1045/1045	---M--	200	added ('OK')	application/xml	etag:%22415-4ed4785da9bc0;578be1a87eaf6%22	http://localhost/klajdi/click/wp-includes/wlwmanifest.xml	C:/My%20Web%20Sites/click/localhost/klajdi/click/wp-includes/wlwmanifest.xml	(from http://localhost/klajdi/click/)
22:17:59	2186/2186	---M--	200	added ('OK')	application/json	date:Mon,%2022%20Oct%202018%2020:17:58%20GMT	http://localhost/klajdi/click/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fklajdi%2Fclick%2F	C:/My%20Web%20Sites/click/localhost/klajdi/click/wp-json/oembed/1.0/embed483b.json	(from http://localhost/klajdi/click/)
22:18:00	2277/2277	---M--	200	added ('OK')	text/xml	date:Mon,%2022%20Oct%202018%2020:17:59%20GMT	http://localhost/klajdi/click/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fklajdi%2Fclick%2F&format=xml	C:/My%20Web%20Sites/click/localhost/klajdi/click/wp-json/oembed/1.0/embedc491	(from http://localhost/klajdi/click/)
22:18:01	711/711	---M--	200	added ('OK')	image/gif	etag:%222c7-578bfcd554905;578be1a87eaf6%22	http://localhost/klajdi/click/wp-content/uploads/sites/7/2018/10/cropped-Click-1-32x32.gif	C:/My%20Web%20Sites/click/localhost/klajdi/click/wp-content/uploads/sites/7/2018/10/cropped-Click-1-32x32.gif	(from http://localhost/klajdi/click/)
22:18:02	35951/35951	---M--	200	added ('OK')	application/javascript	etag:%228c6f-578a68c1f299b;578be1a87eaf6%22	http://localhost/klajdi/click/wp-content/themes/spicepress/js/bootstrap.min.js?ver=4.9.8	C:/My%20Web%20Sites/click/localhost/klajdi/click/wp-content/themes/spicepress/js/bootstrap.min5010.js	(from http://localhost/klajdi/click/)
22:18:02	7427/7427	---M--	200	added ('OK')	image/gif	etag:%221d03-578bfcd534597;578be1a87eaf6%22	http://localhost/klajdi/click/wp-content/uploads/sites/7/2018/10/cropped-Click-1-192x192.gif	C:/My%20Web%20Sites/click/localhost/klajdi/click/wp-content/uploads/sites/7/2018/10/cropped-Click-1-192x192.gif	(from http://localhost/klajdi/click/)
22:18:03	3111/3111	---M--	200	added ('OK')	image/png	etag:%22c27-578bfcbdd7de9;578be1a87eaf6%22	http://localhost/klajdi/click/wp-content/uploads/sites/7/2018/10/cropped-click.png	C:/My%20Web%20Sites/click/localhost/klajdi/click/wp-content/uploads/sites/7/2018/10/cropped-click.png	(from http://localhost/klajdi/click/)
22:18:03	7422/7422	---M--	200	added ('OK')	image/gif	etag:%221cfe-578bfcd54dba8;578be1a87eaf6%22	http://localhost/klajdi/click/wp-content/uploads/sites/7/2018/10/cropped-Click-1-180x180.gif	C:/My%20Web%20Sites/click/localhost/klajdi/click/wp-content/uploads/sites/7/2018/10/cropped-Click-1-180x180.gif	(from http://localhost/klajdi/click/)
22:18:05	34431/34431	---MC-	200	added ('OK')	text/html	date:Mon,%2022%20Oct%202018%2020:18:03%20GMT	http://localhost/klajdi/click/about/	C:/My%20Web%20Sites/click/localhost/klajdi/click/about/index.html	(from http://localhost/klajdi/click/)
22:18:07	97184/97184	---M--	200	added ('OK')	application/javascript	etag:%2217ba0-5337eac0d4540;578be1a87eaf6%22	http://localhost/klajdi/click/wp-includes/js/jquery/jquery.js?ver=1.12.4	C:/My%20Web%20Sites/click/localhost/klajdi/click/wp-includes/js/jquery/jqueryb8ff.js	(from http://localhost/klajdi/click/)
22:18:07	52828/52828	---MC-	200	added ('OK')	application/json	date:Mon,%2022%20Oct%202018%2020:17:58%20GMT	http://localhost/klajdi/click/wp-json/	C:/My%20Web%20Sites/click/localhost/klajdi/click/wp-json/index.html	(from http://localhost/klajdi/click/)
22:18:09	53754/53754	---MC-	200	added ('OK')	text/html	date:Mon,%2022%20Oct%202018%2020:18:07%20GMT	http://localhost/klajdi/click/contact/	C:/My%20Web%20Sites/click/localhost/klajdi/click/contact/index.html	(from http://localhost/klajdi/click/)
22:18:11	33431/33431	---MC-	200	added ('OK')	text/html	date:Mon,%2022%20Oct%202018%2020:18:10%20GMT	http://localhost/klajdi/click/portfolio/	C:/My%20Web%20Sites/click/localhost/klajdi/click/portfolio/index.html	(from http://localhost/klajdi/click/)
22:18:12	45879/45879	---M--	200	added ('OK')	image/jpeg	etag:%22b337-578a6924bba5b;578be1a87eaf6%22	http://localhost/klajdi/click/wp-content/plugins/spicebox/inc/spicepress/images/portfolio/item1.jpg	C:/My%20Web%20Sites/click/localhost/klajdi/click/wp-content/plugins/spicebox/inc/spicepress/images/portfolio/item1.jpg	(from http://localhost/klajdi/click/)
22:18:13	12546/12546	---M--	200	added ('OK')	image/jpeg	etag:%223102-578c090349ea3;578be1a87eaf6%22	http://localhost/klajdi/click/wp-content/uploads/sites/7/2018/10/support-1.jpg	C:/My%20Web%20Sites/click/localhost/klajdi/click/wp-content/uploads/sites/7/2018/10/support-1.jpg	(from http://localhost/klajdi/click/)
22:18:17	67550/67550	---M--	200	added ('OK')	image/png	etag:%22107de-578c0873372e4;578be1a87eaf6%22	http://localhost/klajdi/click/wp-content/uploads/sites/7/2018/10/data-2.png	C:/My%20Web%20Sites/click/localhost/klajdi/click/wp-content/uploads/sites/7/2018/10/data-2.png	(from http://localhost/klajdi/click/)
22:18:18	1115/1115	---M--	200	added ('OK')	application/javascript	etag:%2245b-5110669db29c0;578be1a87eaf6%22	http://localhost/klajdi/click/wp-includes/js/hoverIntent.min.js?ver=1.8.1	C:/My%20Web%20Sites/click/localhost/klajdi/click/wp-includes/js/hoverIntent.minc245.js	(from http://localhost/klajdi/click/)
22:18:22	20038/20038	---M--	200	added ('OK')	application/javascript	etag:%224e46-578babd4856e6;578be1a87eaf6%22	http://localhost/klajdi/click/wp-content/plugins/megamenu/js/maxmegamenu.js?ver=2.5.2	C:/My%20Web%20Sites/click/localhost/klajdi/click/wp-content/plugins/megamenu/js/maxmegamenu16b9.js	(from http://localhost/klajdi/click/)
22:18:22	1398/1398	---M--	200	added ('OK')	application/javascript	etag:%22576-541f8014be840;578be1a87eaf6%22	http://localhost/klajdi/click/wp-includes/js/wp-embed.min.js?ver=4.9.8	C:/My%20Web%20Sites/click/localhost/klajdi/click/wp-includes/js/wp-embed.min5010.js	(from http://localhost/klajdi/click/)
22:18:22	128/128	---M--	200	added ('OK')	application/javascript	etag:%2280-578a68c1e56c7;578be1a87eaf6%22	http://localhost/klajdi/click/wp-content/themes/spicepress/js/animation/animate.js?ver=4.9.8	C:/My%20Web%20Sites/click/localhost/klajdi/click/wp-content/themes/spicepress/js/animation/animate5010.js	(from http://localhost/klajdi/click/)
22:18:23	4776/4776	---M--	200	added ('OK')	application/javascript	etag:%2212a8-578a68c1e5e87;578be1a87eaf6%22	http://localhost/klajdi/click/wp-content/themes/spicepress/js/animation/wow.min.js?ver=4.9.8	C:/My%20Web%20Sites/click/localhost/klajdi/click/wp-content/themes/spicepress/js/animation/wow.min5010.js	(from http://localhost/klajdi/click/)
22:18:27	22449/22449	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2257b1-52e588fac8080;578be1a87eaf6%22	http://localhost/klajdi/click/wp-includes/fonts/dashicons.eot	C:/My%20Web%20Sites/click/localhost/klajdi/click/wp-includes/fonts/dashicons.eot	(from http://localhost/klajdi/click/wp-includes/css/dashicons.min.css?ver=4.9.8)
22:18:28	91484/91484	---M--	200	added ('OK')	image/jpeg	etag:%221655c-578c065dd5c60;578be1a87eaf6%22	http://localhost/klajdi/click/wp-content/uploads/sites/7/2018/10/klajdi.jpg	C:/My%20Web%20Sites/click/localhost/klajdi/click/wp-content/uploads/sites/7/2018/10/klajdi.jpg	(from http://localhost/klajdi/click/)
22:18:31	20127/20127	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%224e9f-578a68c106470;578be1a87eaf6%22	http://localhost/klajdi/click/wp-content/themes/spicepress/fonts/glyphicons-halflings-regular.eot	C:/My%20Web%20Sites/click/localhost/klajdi/click/wp-content/themes/spicepress/fonts/glyphicons-halflings-regular.eot	(from http://localhost/klajdi/click/wp-content/themes/spicepress/css/bootstrap.css?ver=4.9.8)
22:18:31	18028/18028	---M--	200	added ('OK')	font/woff2	etag:%22466c-578a68c10d98e;578be1a87eaf6%22	http://localhost/klajdi/click/wp-content/themes/spicepress/fonts/glyphicons-halflings-regular.woff2	C:/My%20Web%20Sites/click/localhost/klajdi/click/wp-content/themes/spicepress/fonts/glyphicons-halflings-regular.woff2	(from http://localhost/klajdi/click/wp-content/themes/spicepress/css/bootstrap.css?ver=4.9.8)
22:18:34	20127/20127	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%224e9f-578a68c106470;578be1a87eaf6%22	http://localhost/klajdi/click/wp-content/themes/spicepress/fonts/glyphicons-halflings-regular.eot?	C:/My%20Web%20Sites/click/localhost/klajdi/click/wp-content/themes/spicepress/fonts/glyphicons-halflings-regulard41d.eot	(from http://localhost/klajdi/click/wp-content/themes/spicepress/css/bootstrap.css?ver=4.9.8)
22:18:34	23424/23424	---M--	200	added ('OK')	font/woff	etag:%225b80-578a68c10be3b;578be1a87eaf6%22	http://localhost/klajdi/click/wp-content/themes/spicepress/fonts/glyphicons-halflings-regular.woff	C:/My%20Web%20Sites/click/localhost/klajdi/click/wp-content/themes/spicepress/fonts/glyphicons-halflings-regular.woff	(from http://localhost/klajdi/click/wp-content/themes/spicepress/css/bootstrap.css?ver=4.9.8)
22:18:35	108738/108738	---M--	200	added ('OK')	image/svg+xml	etag:%221a8c2-578a68c1087a7;578be1a87eaf6%22	http://localhost/klajdi/click/wp-content/themes/spicepress/fonts/glyphicons-halflings-regular.svg	C:/My%20Web%20Sites/click/localhost/klajdi/click/wp-content/themes/spicepress/fonts/glyphicons-halflings-regular.svg	(from http://localhost/klajdi/click/wp-content/themes/spicepress/css/bootstrap.css?ver=4.9.8)
22:18:38	9818/9818	---M--	200	added ('OK')	image/png	etag:%22265a-578a68c1e2406;578be1a87eaf6%22	http://localhost/klajdi/click/wp-content/themes/spicepress/images/slide-shadow.png	C:/My%20Web%20Sites/click/localhost/klajdi/click/wp-content/themes/spicepress/images/slide-shadow.png	(from http://localhost/klajdi/click/wp-content/themes/spicepress/css/default.css?ver=4.9.8)
22:18:42	45404/45404	---M--	200	added ('OK')	font/ttf	etag:%22b15c-578a68c10a2f9;578be1a87eaf6%22	http://localhost/klajdi/click/wp-content/themes/spicepress/fonts/glyphicons-halflings-regular.ttf	C:/My%20Web%20Sites/click/localhost/klajdi/click/wp-content/themes/spicepress/fonts/glyphicons-halflings-regular.ttf	(from http://localhost/klajdi/click/wp-content/themes/spicepress/css/bootstrap.css?ver=4.9.8)
22:19:06	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222876e-578a9a651bd4f;578be1a87eaf6%22	http://localhost/klajdi/click/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont.eot?v=4.7.0	C:/My%20Web%20Sites/click/localhost/klajdi/click/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont3e6e.eot	(from http://localhost/klajdi/click/wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.min.css?ver=4.7.0)
22:19:09	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222876e-578a9a651bd4f;578be1a87eaf6%22	http://localhost/klajdi/click/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont.eot?	C:/My%20Web%20Sites/click/localhost/klajdi/click/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfontd41d.eot	(from http://localhost/klajdi/click/wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.min.css?ver=4.7.0)
22:19:18	77160/77160	---M--	200	added ('OK')	font/woff2	etag:%2212d68-578a9a6524bd8;578be1a87eaf6%22	http://localhost/klajdi/click/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont.woff2?v=4.7.0	C:/My%20Web%20Sites/click/localhost/klajdi/click/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont3e6e.woff2	(from http://localhost/klajdi/click/wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.min.css?ver=4.7.0)
22:19:25	98024/98024	---M--	200	added ('OK')	font/woff	etag:%2217ee8-578a9a6523851;578be1a87eaf6%22	http://localhost/klajdi/click/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont.woff?v=4.7.0	C:/My%20Web%20Sites/click/localhost/klajdi/click/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont3e6e.woff	(from http://localhost/klajdi/click/wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.min.css?ver=4.7.0)
22:19:25	444379/444379	---M--	200	added ('OK')	image/svg+xml	etag:%226c7db-578a9a651f7dd;578be1a87eaf6%22	http://localhost/klajdi/click/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont.svg?v=4.7.0	C:/My%20Web%20Sites/click/localhost/klajdi/click/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont3e6e.svg	(from http://localhost/klajdi/click/wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.min.css?ver=4.7.0)
22:19:27	341/341	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2022%20Oct%202018%2020:19:26%20GMT	http://localhost/klajdi/click/wp-content/themes/spicepress/css/owl.video.play.png	C:/My%20Web%20Sites/click/localhost/klajdi/click/wp-content/themes/spicepress/css/owl.video.play.png	(from http://localhost/klajdi/click/wp-content/themes/spicepress/css/owl.carousel.css?ver=4.9.8)
22:19:46	165548/165548	---M--	200	added ('OK')	font/ttf	etag:%22286ac-578a9a6521149;578be1a87eaf6%22	http://localhost/klajdi/click/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/My%20Web%20Sites/click/localhost/klajdi/click/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont3e6e.ttf	(from http://localhost/klajdi/click/wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.min.css?ver=4.7.0)
22:19:48	655994/655994	---M--	200	added ('OK')	image/png	etag:%22a027a-578bfc5891ec9;578be1a87eaf6%22	http://localhost/klajdi/click/wp-content/uploads/sites/7/2018/10/computer.png	C:/My%20Web%20Sites/click/localhost/klajdi/click/wp-content/uploads/sites/7/2018/10/computer.png	(from http://localhost/klajdi/click/)
22:19:49	132196/132196	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2220464-578a9a64fb3e5;578be1a87eaf6%22	http://localhost/klajdi/click/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.eot?3.8.0	C:/My%20Web%20Sites/click/localhost/klajdi/click/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons1df9.eot	(from http://localhost/klajdi/click/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=3.8.0)
22:19:55	56760/56760	---M--	200	added ('OK')	font/woff2	etag:%22ddb8-578a9a65032ed;578be1a87eaf6%22	http://localhost/klajdi/click/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff2?3.8.0	C:/My%20Web%20Sites/click/localhost/klajdi/click/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons1df9.woff2	(from http://localhost/klajdi/click/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=3.8.0)
22:19:55	189397/189397	---M--	200	added ('OK')	image/svg+xml	etag:%222e3d5-578a9a64fdadb;578be1a87eaf6%22	http://localhost/klajdi/click/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.svg?3.8.0	C:/My%20Web%20Sites/click/localhost/klajdi/click/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons1df9.svg	(from http://localhost/klajdi/click/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=3.8.0)
22:19:58	9693/9693	---M--	200	added ('OK')	image/png	etag:%2225dd-578a68c1e1c27;578be1a87eaf6%22	http://localhost/klajdi/click/wp-content/themes/spicepress/images/page-shadow.png	C:/My%20Web%20Sites/click/localhost/klajdi/click/wp-content/themes/spicepress/images/page-shadow.png	(from http://localhost/klajdi/click/wp-content/themes/spicepress/style.css?ver=4.9.8)
22:19:58	344/344	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2022%20Oct%202018%2020:19:58%20GMT	http://localhost/klajdi/click/wp-content/themes/spicepress/images/testimonial-bg.jpg	C:/My%20Web%20Sites/click/localhost/klajdi/click/wp-content/themes/spicepress/images/testimonial-bg.jpg	(from http://localhost/klajdi/click/wp-content/themes/spicepress/style.css?ver=4.9.8)
22:19:59	627/627	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Mon,%2022%20Oct%202018%2020:19:59%20GMT	http://localhost/klajdi/click/wp-content/themes/images/callout-shadow.png	C:/My%20Web%20Sites/click/localhost/klajdi/click/wp-content/themes/images/callout-shadow.png	(from http://localhost/klajdi/click/wp-content/themes/spicepress/style.css?ver=4.9.8)
22:19:59	17885/17885	---M--	200	added ('OK')	text/css	etag:%2245dd-578c11b637b6b;578be1a87eaf6%22	http://localhost/klajdi/click/wp-content/uploads/sites/7/elementor/css/post-17.css?ver=1540145667	C:/My%20Web%20Sites/click/localhost/klajdi/click/wp-content/uploads/sites/7/elementor/css/post-17f1c2.css	(from http://localhost/klajdi/click/about/)
22:20:00	2203/2203	---M--	200	added ('OK')	application/json	date:Mon,%2022%20Oct%202018%2020:19:59%20GMT	http://localhost/klajdi/click/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fklajdi%2Fclick%2Fabout%2F	C:/My%20Web%20Sites/click/localhost/klajdi/click/wp-json/oembed/1.0/embed38ea.json	(from http://localhost/klajdi/click/about/)
22:20:00	68288/68288	---M--	200	added ('OK')	font/woff	etag:%2210ac0-578a9a65013a3;578be1a87eaf6%22	http://localhost/klajdi/click/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff?3.8.0	C:/My%20Web%20Sites/click/localhost/klajdi/click/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons1df9.woff	(from http://localhost/klajdi/click/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=3.8.0)
22:20:01	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2022%20Oct%202018%2020:20:00%20GMT	http://localhost/klajdi/click/?p=17	C:/My%20Web%20Sites/click/localhost/klajdi/click/indexd8eb.html	(from http://localhost/klajdi/click/about/)
22:20:01	2292/2292	---M--	200	added ('OK')	text/xml	date:Mon,%2022%20Oct%202018%2020:20:01%20GMT	http://localhost/klajdi/click/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fklajdi%2Fclick%2Fabout%2F&format=xml	C:/My%20Web%20Sites/click/localhost/klajdi/click/wp-json/oembed/1.0/embedbeb8	(from http://localhost/klajdi/click/about/)
